Date,Open,High,Low,Close,Adj Close,Volume
2018-12-31,190.33999633789062,191.64999389648438,188.5,190.5399932861328,180.8809356689453,1804400
2019-01-02,187.82000732421875,190.99000549316406,186.6999969482422,190.9499969482422,181.27015686035156,2475200
2019-01-03,188.27999877929688,188.27999877929688,182.88999938964844,183.75999450683594,174.4446258544922,3358200
2019-01-04,186.75,191.97999572753906,186.02999877929688,191.32000732421875,181.62139892578125,2995100
2019-01-07,191.36000061035156,192.3000030517578,188.66000366210938,190.8800048828125,181.20372009277344,2162200
2019-01-08,193.0,194.11000061035156,189.5800018310547,191.67999267578125,181.96315002441406,2479800
2019-01-09,193.25,193.94000244140625,191.3800048828125,192.3000030517578,182.55172729492188,2163600
2019-01-10,190.8699951171875,193.80999755859375,189.39999389648438,193.60000610351562,183.7858123779297,1939300
2019-01-11,191.83999633789062,192.69000244140625,190.86000061035156,192.2100067138672,182.46630859375,2359900
2019-01-14,190.63999938964844,192.8300018310547,189.8000030517578,192.1699981689453,182.4282989501953,1914400
2019-01-15,188.83999633789062,190.67999267578125,187.86000061035156,188.94000244140625,179.36204528808594,2737300
2019-01-16,188.50999450683594,190.44000244140625,188.4199981689453,189.47999572753906,179.87466430664062,2492100
2019-01-17,188.55999755859375,192.89999389648438,187.89999389648438,191.7100067138672,181.9916534423828,1978900
2019-01-18,194.33999633789062,196.39999389648438,192.36000061035156,195.86000061035156,185.93125915527344,2746600
2019-01-22,194.22000122070312,194.49000549316406,190.42999267578125,192.25999450683594,182.51376342773438,2709600
2019-01-23,192.6300048828125,194.0,190.27999877929688,192.2899932861328,182.54222106933594,1652900
2019-01-24,192.25999450683594,193.1699981689453,191.50999450683594,192.52000427246094,182.76055908203125,1582800
2019-01-25,194.72000122070312,197.16000366210938,194.4600067138672,195.89999389648438,185.96920776367188,2320100
2019-01-28,193.13999938964844,193.4499969482422,191.07000732421875,193.1999969482422,183.40609741210938,3156600
2019-01-29,195.00999450683594,199.88999938964844,194.1999969482422,196.9499969482422,186.9660186767578,4311100
2019-01-30,198.22000122070312,200.11000061035156,194.6300048828125,199.27000427246094,189.1683807373047,2168100
2019-01-31,198.8000030517578,200.88999938964844,197.74000549316406,200.3000030517578,190.14617919921875,3338400
2019-02-01,201.49000549316406,201.77000427246094,198.2899932861328,199.16000366210938,189.06398010253906,2239400
2019-02-04,199.00999450683594,200.25999450683594,196.25,200.2100067138672,190.0607452392578,1973600
2019-02-05,200.72000122070312,201.1300048828125,199.72999572753906,201.1199951171875,190.9246063232422,2036900
2019-02-06,201.22000122070312,203.0800018310547,200.25,202.57000732421875,192.30111694335938,1672400
2019-02-07,201.02000427246094,202.39999389648438,198.86000061035156,199.83999633789062,189.70950317382812,1949400
2019-02-08,199.22000122070312,199.85000610351562,197.89999389648438,199.82000732421875,189.69052124023438,1451800
2019-02-11,200.92999267578125,201.1999969482422,199.63999938964844,200.91000366210938,190.72525024414062,1513500
2019-02-12,202.8699951171875,206.7899932861328,202.19000244140625,206.57000732421875,196.09832763671875,2623000
2019-02-13,207.08999633789062,210.39999389648438,206.58999633789062,209.72000122070312,199.0886688232422,2967300
2019-02-14,206.58999633789062,207.1199951171875,204.0500030517578,204.92999267578125,195.88645935058594,2229700
2019-02-15,206.4600067138672,208.97000122070312,206.0,208.86000061035156,199.64303588867188,2000400
2019-02-19,207.91000366210938,209.14999389648438,207.38999938964844,208.41000366210938,199.21292114257812,1534400
2019-02-20,208.92999267578125,208.97000122070312,207.32000732421875,208.52999877929688,199.32762145996094,1879100
2019-02-21,208.16000366210938,209.11000061035156,207.25,207.77000427246094,198.6011505126953,1737600
2019-02-22,207.77000427246094,209.66000366210938,207.14999389648438,209.35000610351562,200.11143493652344,1534200
2019-02-25,210.47000122070312,211.35000610351562,210.33999633789062,210.5800018310547,201.28713989257812,2183500
2019-02-26,210.5800018310547,211.58999633789062,209.3699951171875,209.3800048828125,200.14010620117188,1671300
2019-02-27,209.60000610351562,209.69000244140625,208.16000366210938,209.02999877929688,199.80555725097656,1540600
2019-02-28,209.0500030517578,209.0500030517578,206.9600067138672,207.38999938964844,198.23793029785156,2121700
2019-03-01,208.80999755859375,209.75999450683594,206.89999389648438,207.49000549316406,198.33349609375,1754400
2019-03-04,208.99000549316406,209.97999572753906,205.74000549316406,206.86000061035156,197.7313232421875,1989900
2019-03-05,205.5800018310547,207.25,203.83999633789062,203.83999633789062,194.84457397460938,2744500
2019-03-06,204.72999572753906,204.7899932861328,202.75999450683594,202.8000030517578,193.85049438476562,1825300
2019-03-07,202.55999755859375,202.55999755859375,198.5,199.86000061035156,191.04022216796875,3339600
2019-03-08,198.3800048828125,201.1699981689453,198.0,200.88999938964844,192.02474975585938,1724500
2019-03-11,201.8800048828125,207.16000366210938,201.66000366210938,207.10000610351562,197.96072387695312,2385300
2019-03-12,207.83999633789062,208.38999938964844,205.3800048828125,205.8000030517578,196.71810913085938,2115100
2019-03-13,206.8300018310547,207.3000030517578,205.6300048828125,206.66000366210938,197.54013061523438,2036700
2019-03-14,206.6999969482422,207.4499969482422,205.72999572753906,207.3800048828125,198.22836303710938,1793400
2019-03-15,208.39999389648438,208.66000366210938,206.7899932861328,208.0800018310547,198.89747619628906,4394700
2019-03-18,208.44000244140625,208.60000610351562,205.61000061035156,208.49000549316406,199.2893829345703,1843600
2019-03-19,209.10000610351562,210.5399932861328,208.30999755859375,209.02000427246094,199.7959747314453,2351600
2019-03-20,209.0,210.50999450683594,207.2899932861328,208.3000030517578,199.10777282714844,1734600
2019-03-21,206.8000030517578,210.16000366210938,205.97000122070312,209.61000061035156,200.35995483398438,2288100
2019-03-22,208.2899932861328,208.49000549316406,204.47000122070312,204.66000366210938,195.62840270996094,2716100
2019-03-25,203.4600067138672,205.47000122070312,202.25,203.2100067138672,194.2423858642578,2020600
2019-03-26,205.0,207.63999938964844,204.77000427246094,207.24000549316406,198.09454345703125,1895600
2019-03-27,207.39999389648438,207.94000244140625,205.1300048828125,207.16000366210938,198.01809692382812,2004000
