Date,Open,High,Low,Close,Adj Close,Volume
2018-12-31,203.3800048828125,204.38999938964844,201.3800048828125,203.7100067138672,200.8453369140625,1729400
2019-01-02,200.5,205.10000610351562,199.85000610351562,204.75999450683594,201.88055419921875,2143100
2019-01-03,203.6999969482422,205.94000244140625,200.0399932861328,200.4199981689453,197.60159301757812,2877700
2019-01-04,203.0800018310547,207.92999267578125,201.4499969482422,206.24000549316406,203.33975219726562,2761600
2019-01-07,205.52000427246094,209.1199951171875,203.5399932861328,207.0,204.0890350341797,2226600
2019-01-08,208.64999389648438,209.0800018310547,204.17999267578125,208.5500030517578,205.6172637939453,2366500
2019-01-09,209.14999389648438,211.22000122070312,207.9199981689453,209.89999389648438,206.94825744628906,1862900
2019-01-10,208.14999389648438,210.89999389648438,206.0,210.63999938964844,207.6778564453125,2340700
2019-01-11,210.0399932861328,211.25,209.30999755859375,210.50999450683594,207.5496826171875,1861100
2019-01-14,209.47000122070312,210.64999389648438,208.16000366210938,209.0,206.06092834472656,1523100
2019-01-15,210.0399932861328,211.33999633789062,209.0800018310547,211.02999877929688,208.0623779296875,1681900
2019-01-16,211.4600067138672,211.4600067138672,209.5,210.17999267578125,207.22433471679688,1455000
2019-01-17,209.8699951171875,211.64999389648438,209.64999389648438,211.4600067138672,208.48634338378906,1517100
2019-01-18,212.55999755859375,214.16000366210938,211.77000427246094,213.58999633789062,210.58636474609375,2115400
2019-01-22,213.0,215.55999755859375,210.8000030517578,212.39999389648438,209.41311645507812,3310800
2019-01-23,213.0,214.85000610351562,210.0,212.08999633789062,209.1074676513672,2220200
2019-01-24,212.38999938964844,212.38999938964844,208.89999389648438,210.30999755859375,207.35250854492188,1994400
2019-01-25,212.02999877929688,212.32000732421875,208.74000549316406,209.07000732421875,206.1299285888672,2252300
2019-01-28,208.67999267578125,210.7899932861328,207.30999755859375,210.77000427246094,207.80604553222656,1999400
2019-01-29,210.32000732421875,210.5399932861328,208.57000732421875,210.30999755859375,207.35250854492188,1636500
2019-01-30,210.47999572753906,212.1699981689453,209.32000732421875,211.35000610351562,208.3778839111328,1589800
2019-01-31,211.13999938964844,214.8800048828125,209.72000122070312,214.6300048828125,211.61175537109375,4341100
2019-02-01,214.0,215.0,209.3699951171875,210.27000427246094,207.3130645751953,3453700
2019-02-04,210.6999969482422,211.19000244140625,207.89999389648438,211.17999267578125,208.21026611328125,1630300
2019-02-05,211.49000549316406,212.52000427246094,209.63999938964844,211.61000061035156,208.6342315673828,2074500
2019-02-06,212.25999450683594,212.25999450683594,210.47999572753906,211.60000610351562,208.62435913085938,1618800
2019-02-07,210.07000732421875,210.10000610351562,206.27000427246094,209.0500030517578,206.6669464111328,2526600
2019-02-08,207.8300018310547,208.49000549316406,205.75,207.75,205.3817596435547,2013700
2019-02-11,208.64999389648438,208.9199981689453,206.75999450683594,208.72000122070312,206.3406982421875,2376600
2019-02-12,210.05999755859375,212.75,209.25999450683594,211.89999389648438,209.4844512939453,2091200
2019-02-13,212.22999572753906,213.50999450683594,211.3000030517578,212.8000030517578,210.37420654296875,1703000
2019-02-14,212.0,214.5500030517578,211.13999938964844,213.83999633789062,211.40232849121094,1411100
2019-02-15,215.14999389648438,217.25,214.0399932861328,216.47000122070312,214.0023651123047,2635500
2019-02-19,216.6699981689453,219.60000610351562,216.50999450683594,218.1199951171875,215.633544921875,1938100
2019-02-20,218.22999572753906,219.07000732421875,215.05999755859375,217.11000061035156,214.6350555419922,1785600
2019-02-21,216.60000610351562,216.72000122070312,214.3300018310547,215.22999572753906,212.77647399902344,1615300
2019-02-22,215.1699981689453,216.58999633789062,214.25,216.2899932861328,213.8243865966797,1542500
2019-02-25,217.3699951171875,219.08999633789062,216.5500030517578,217.0500030517578,214.57574462890625,1794000
2019-02-26,216.88999938964844,218.91000366210938,216.1300048828125,217.61000061035156,215.1293487548828,1884100
2019-02-27,216.50999450683594,218.86000061035156,216.4499969482422,218.0500030517578,215.56434631347656,1482700
2019-02-28,218.49000549316406,219.69000244140625,217.52000427246094,218.74000549316406,216.24649047851562,2055600
2019-03-01,219.75999450683594,220.57000732421875,215.77000427246094,219.44000244140625,216.93849182128906,2178200
2019-03-04,220.42999267578125,221.0800018310547,215.8699951171875,218.41000366210938,215.9202423095703,2444700
2019-03-05,218.91000366210938,221.61000061035156,218.89999389648438,219.82000732421875,217.3141632080078,2160200
2019-03-06,220.5,221.91000366210938,218.22999572753906,219.22999572753906,216.73089599609375,1985300
2019-03-07,218.1300048828125,219.38999938964844,216.22000122070312,216.7899932861328,214.31869506835938,3279100
2019-03-08,225.47999572753906,228.6999969482422,223.77000427246094,227.82000732421875,225.22299194335938,6782700
2019-03-11,227.52999877929688,229.91000366210938,227.05999755859375,229.69000244140625,227.07167053222656,3748400
2019-03-12,230.32000732421875,233.39999389648438,229.89999389648438,232.9600067138672,230.3043975830078,2647100
2019-03-13,234.25,237.4499969482422,232.9499969482422,236.3800048828125,233.68539428710938,2421200
2019-03-14,236.1300048828125,236.3800048828125,233.27999877929688,233.83999633789062,231.17433166503906,2300300
2019-03-15,234.1699981689453,235.64999389648438,233.17999267578125,233.60000610351562,230.93707275390625,5075400
2019-03-18,233.5800018310547,236.67999267578125,233.49000549316406,236.58999633789062,233.8929901123047,1735400
2019-03-19,237.52000427246094,238.0500030517578,236.2899932861328,237.0500030517578,234.34776306152344,1852300
2019-03-20,237.02999877929688,238.49000549316406,235.77999877929688,236.97999572753906,234.27853393554688,1499500
2019-03-21,236.67999267578125,239.85000610351562,236.5500030517578,239.5399932861328,236.80935668945312,1617000
2019-03-22,239.75,240.33999633789062,236.89999389648438,237.55999755859375,234.85194396972656,1873600
2019-03-25,236.92999267578125,238.0800018310547,235.7899932861328,236.97000122070312,234.26866149902344,1357100
2019-03-26,238.0,240.25,237.36000061035156,239.07000732421875,236.34474182128906,1193000
2019-03-27,238.7100067138672,240.2100067138672,238.16000366210938,239.41000366210938,236.68084716796875,1351200
2019-03-28,239.97999572753906,241.9499969482422,239.5800018310547,241.22000122070312,238.47019958496094,1396700
2019-03-29,241.66000366210938,242.44000244140625,240.77000427246094,242.13999938964844,239.3797149658203,1968000
2019-04-01,243.07000732421875,244.41000366210938,242.5800018310547,244.19000244140625,241.40635681152344,1610200
2019-04-02,244.0,244.19000244140625,240.30999755859375,240.5,237.7584228515625,1574300
2019-04-03,241.69000244140625,243.5500030517578,241.02000427246094,242.47999572753906,239.71585083007812,1663600
2019-04-04,242.1699981689453,244.75999450683594,241.25,244.39999389648438,241.61395263671875,1319700
2019-04-05,244.9600067138672,247.08999633789062,244.00999450683594,245.8699951171875,243.06719970703125,1616200
2019-04-08,245.99000549316406,246.8300018310547,245.1999969482422,246.52000427246094,243.70980834960938,1244200
2019-04-09,245.11000061035156,245.67999267578125,244.00999450683594,244.91000366210938,242.1181640625,1450200
2019-04-10,245.27999877929688,246.6699981689453,244.7100067138672,245.61000061035156,242.81019592285156,1556600
2019-04-11,243.6199951171875,244.17999267578125,240.9199981689453,241.24000549316406,238.48997497558594,2719800
2019-04-12,241.50999450683594,242.72000122070312,240.89999389648438,241.9499969482422,239.19187927246094,2187600
2019-04-15,242.3699951171875,246.75,241.9600067138672,246.3300018310547,243.52195739746094,1859700
2019-04-16,246.64999389648438,246.82000732421875,244.25,245.33999633789062,242.54324340820312,1360500
2019-04-17,246.3000030517578,246.4600067138672,244.32000732421875,245.55999755859375,242.76072692871094,1363000
2019-04-18,246.7899932861328,247.25,244.6999969482422,245.80999755859375,243.0078887939453,1365000
2019-04-22,245.19000244140625,245.77000427246094,242.55999755859375,243.4199981689453,240.6451416015625,1300000
2019-04-23,244.64999389648438,246.52999877929688,242.2100067138672,245.5800018310547,242.780517578125,1524600
2019-04-24,245.67999267578125,248.6999969482422,245.60000610351562,247.9600067138672,245.13339233398438,1156400
2019-04-25,246.2100067138672,247.14999389648438,243.94000244140625,245.60000610351562,242.80027770996094,1278200
