Date,Open,High,Low,Close,Adj Close,Volume
2018-12-31,95.12999725341797,95.61000061035156,94.30000305175781,95.31999969482422,92.68022918701172,2821100
2019-01-02,93.91000366210938,96.2699966430664,93.7699966430664,95.68000030517578,93.03025817871094,4175400
2019-01-03,94.79000091552734,95.18000030517578,93.2300033569336,93.43000030517578,91.21436309814453,4776600
2019-01-04,95.37000274658203,98.3499984741211,94.9000015258789,97.63999938964844,95.32454681396484,4637200
2019-01-07,97.7699966430664,98.91999816894531,97.0199966430664,98.16999816894531,95.84196472167969,3289000
2019-01-08,98.69000244140625,99.5199966430664,97.5199966430664,98.6500015258789,96.31057739257812,3227200
2019-01-09,98.73999786376953,99.58999633789062,98.1500015258789,98.83000183105469,96.4863052368164,2954500
2019-01-10,98.44999694824219,98.66999816894531,97.81999969482422,98.26000213623047,95.92984008789062,3523800
2019-01-11,97.87999725341797,98.68000030517578,97.36000061035156,98.55000305175781,96.21295928955078,2770600
2019-01-14,97.76000213623047,99.02999877929688,97.62000274658203,98.44000244140625,96.10556030273438,4120500
2019-01-15,98.61000061035156,98.87000274658203,97.73999786376953,97.98999786376953,95.66622924804688,5795100
2019-01-16,98.94000244140625,99.95999908447266,98.51000213623047,99.41000366210938,97.05256652832031,4701900
2019-01-17,99.41000366210938,100.23999786376953,98.56999969482422,99.48999786376953,97.13066101074219,5693300
2019-01-18,98.19000244140625,100.80999755859375,96.37000274658203,100.4800033569336,98.0971908569336,9872500
2019-01-22,99.8499984741211,100.68000030517578,98.95999908447266,99.83000183105469,97.46260070800781,4699800
2019-01-23,99.93000030517578,100.19000244140625,98.45999908447266,99.70999908447266,97.34544372558594,3585100
2019-01-24,99.69000244140625,100.54000091552734,99.37999725341797,99.72000122070312,97.35520935058594,3415900
2019-01-25,100.43000030517578,101.58999633789062,100.08999633789062,100.7699966430664,98.38031005859375,3488300
2019-01-28,100.05000305175781,100.41000366210938,99.4800033569336,100.37999725341797,97.99956512451172,3185400
2019-01-29,100.94000244140625,101.41999816894531,100.54000091552734,100.95999908447266,98.5657958984375,2827400
2019-01-30,101.08999633789062,102.8499984741211,100.54000091552734,102.66999816894531,100.2352523803711,3501500
